Serial No,time_stamp,AccXYZ_Measurement_Index,AccX_Measurement_Index,AccY_Measurement_Index,AccZ_Measurement_Index,AE_Measurement_Index,AccXYZ_range,AccX_range,AccY_range,AccZ_range,AE_range,AccXYZ_Absolute Peak,AccX_Absolute Peak,AccY_Absolute Peak,AccZ_Absolute Peak,AE_Absolute Peak,AccXYZ_Mean,AccX_Mean,AccY_Mean,AccZ_Mean,AE_Mean,AccXYZ_RMS,AccX_RMS,AccY_RMS,AccZ_RMS,AE_RMS,AccXYZ_Zero Crossing Rate,AccX_Zero Crossing Rate,AccY_Zero Crossing Rate,AccZ_Zero Crossing Rate,AE_Zero Crossing Rate,AccXYZ_Crest Factor,AccX_Crest Factor,AccY_Crest Factor,AccZ_Crest Factor,AE_Crest Factor,AccXYZ_K(t),AccX_K(t),AccY_K(t),AccZ_K(t),AE_K(t),AccXYZ_SNR,AccX_SNR,AccY_SNR,AccZ_SNR,AE_SNR,AccXYZ_Skewness,AccX_Skewness,AccY_Skewness,AccZ_Skewness,AE_Skewness,AccXYZ_Kurtosis,AccX_Kurtosis,AccY_Kurtosis,AccZ_Kurtosis,AE_Kurtosis
968,Tue Apr 26 17:36:18 2022,6810,6810,6810,6810,6824,2.0088911056518555,2.09637451171875,0.9058837890625,0.74951171875,0.1171950101852417,2.0088911056518555,1.9835205078125,0.50067138671875,0.54718017578125,0.05963766574859619,1.0187114477157593,0.9699655175209045,-0.039837874472141266,0.11366153508424759,-1.997192157432437e-05,1.086193561553955,1.0514302253723145,0.18831400573253632,0.19709567725658417,0.020288651809096336,1.0,27.0,1012.0,719.0,1983.0,1.849478006362915,1.8864974975585938,2.658704996109009,2.7762160301208496,2.9394593238830566,0,0,0,0,0,0.9378728270530701,0.922520101070404,-0.2115502506494522,0.5766820311546326,-0.0009843887528404593,1.165460228919983,1.1879792213439941,-0.9068344235420227,1.7134156227111816,0.03302682191133499,1.4521831274032593,1.5113979578018188,2.7186551094055176,3.3643710613250732,2.422351360321045
969,Tue Apr 26 17:36:20 2022,6812,6812,6812,6812,6826,1.943861484527588,1.99737548828125,0.8978271484375,0.75775146484375,0.11457306146621704,1.943861484527588,1.92022705078125,0.49139404296875,0.5303955078125,0.058758437633514404,1.0166569948196411,0.968466579914093,-0.039043501019477844,0.11311191320419312,5.608446736005135e-05,1.0809575319290161,1.0462355613708496,0.18917182087898254,0.19512398540973663,0.020087135955691338,1.0,13.0,1026.0,709.0,1967.0,1.7982773780822754,1.8353677988052368,2.597606897354126,2.7182486057281494,2.925177574157715,0,0,0,0,0,0.9405152201652527,0.9256678223609924,-0.20639173686504364,0.5796924829483032,0.002792058978229761,1.156903624534607,1.1784387826919556,-0.913838803768158,1.7176032066345215,0.024885596707463264,1.424543023109436,1.479856252670288,2.695345878601074,3.3726258277893066,2.457120180130005
970,Tue Apr 26 17:36:23 2022,6815,6815,6815,6815,6828,1.0936286449432373,1.127685546875,0.12176513671875,0.15234375,0.010970592498779297,1.0936286449432373,1.127685546875,0.1024169921875,0.15234375,0.005748152732849121,0.9765960574150085,0.9690006971359253,-0.03971263766288757,0.1129906103014946,3.9414102502632886e-05,0.9772677421569824,0.9696698784828186,0.044415656477212906,0.11372263729572296,0.001497421646490693,1.0,1.0,74.0,1.0,1869.0,1.1190675497055054,1.1629582643508911,2.3058760166168213,1.3396079540252686,3.83870005607605,0,0,0,0,0,0.999312698841095,0.9993098974227905,-0.8941134810447693,0.9935630559921265,0.02632131241261959,1.002061367034912,1.0020755529403687,-1.2527377605438232,1.0188695192337036,0.10814610868692398,1.0055036544799805,1.0055382251739502,1.7146152257919312,1.0502190589904785,2.909410238265991
971,Tue Apr 26 17:36:25 2022,6817,6817,6817,6817,6831,1.1031250953674316,1.0963134765625,0.16314697265625,0.15655517578125,0.01255953311920166,1.1031250953674316,1.0963134765625,0.13873291015625,0.15655517578125,0.006317138671875,0.9765450358390808,0.968804121017456,-0.03958633542060852,0.11309024691581726,3.834999733953737e-05,0.9772375822067261,0.9695338010787964,0.04492102563381195,0.11392436921596527,0.001621635165065527,1.0,1.0,96.0,1.0,1804.0,1.1288197040557861,1.1307635307312012,3.0883736610412598,1.3742027282714844,3.895536422729492,0,0,0,0,0,0.9992913007736206,0.9992473721504211,-0.8812429308891296,0.9926782846450806,0.02364896796643734,1.0021222829818726,1.0022536516189575,-1.2813421487808228,1.0217664241790771,0.11298465728759766,1.005664348602295,1.0060112476348877,1.825120210647583,1.0583786964416504,3.149454355239868
972,Tue Apr 26 17:36:28 2022,6820,6820,6820,6820,6833,2.2450859546661377,3.3179931640625,1.71270751953125,1.38140869140625,0.24571484327316284,2.2450859546661377,1.99993896484375,1.01629638671875,0.73046875,0.13005584478378296,1.321893572807312,0.8294460773468018,-0.04002193361520767,0.11418376863002777,1.4685094029687207e-08,1.465770959854126,1.2960858345031738,0.322657972574234,0.32550492882728577,0.04862288013100624,1.0,611.0,926.0,749.0,3530.0,1.5316758155822754,1.543060541152954,3.149763822555542,2.244109630584717,2.6747870445251465,0,0,0,0,0,0.9018418192863464,0.6399623155593872,-0.12403825670480728,0.3507896661758423,3.0202025413927913e-07,1.232862949371338,1.2878005504608154,-0.7946480512619019,0.763175904750824,0.10544141381978989,1.607558012008667,1.9771380424499512,3.51595401763916,2.4618947505950928,1.9051260948181152
973,Tue Apr 26 17:36:30 2022,6822,6822,6822,6822,6836,2.0725033283233643,2.6826171875,1.06658935546875,0.70697021484375,0.2698386311531067,2.0725033283233643,1.99993896484375,0.533935546875,0.50048828125,0.14943194389343262,1.0457217693328857,0.9524394273757935,-0.03924369812011719,0.11283183842897415,-8.449146116618067e-05,1.1900361776351929,1.1646217107772827,0.184822678565979,0.1602606326341629,0.03651481866836548,1.0,263.0,934.0,487.0,6552.0,1.7415465116500854,1.7172434329986572,2.8889071941375732,3.12296462059021,4.092364311218262,0,0,0,0,0,0.8787310719490051,0.8178101181983948,-0.212331622838974,0.7040521502494812,-0.0023138951510190964,1.3054494857788086,1.3355520963668823,-0.502753496170044,1.5331430435180664,-0.39421769976615906,1.8366070985794067,1.9210067987442017,2.596700429916382,2.816821336746216,3.0016887187957764
974,Tue Apr 26 17:36:33 2022,6825,6825,6825,6825,6838,2.0542824268341064,2.861572265625,1.40740966796875,1.04425048828125,0.27478963136672974,2.0542824268341064,1.99993896484375,0.796630859375,0.67303466796875,0.14916926622390747,1.0471044778823853,0.9604681134223938,-0.03929641842842102,0.11184913665056229,-6.112310984462965e-06,1.17080819606781,1.1450577974319458,0.21272757649421692,0.18928636610507965,0.03708957880735397,1.0,213.0,903.0,645.0,6421.0,1.7545849084854126,1.7465834617614746,3.744840621948242,3.555642604827881,4.021864891052246,0,0,0,0,0,0.8943433165550232,0.8387944102287292,-0.18472649157047272,0.5908990502357483,-0.00016479860641993582,1.2740167379379272,1.3015828132629395,-0.5839228630065918,1.6604150533676147,-0.3472345471382141,1.7549281120300293,1.8371264934539795,2.917914628982544,3.4793295860290527,3.067981481552124
975,Tue Apr 26 17:36:35 2022,6827,6827,6827,6827,6841,1.9464677572250366,1.927978515625,0.9649658203125,0.6910400390625,0.11120671033859253,1.9464677572250366,1.927978515625,0.53369140625,0.52239990234375,0.057617247104644775,1.0163815021514893,0.9696798920631409,-0.03995655104517937,0.11276450753211975,2.7365698770154268e-05,1.074100375175476,1.0380691289901733,0.19826768338680267,0.19181503355503082,0.01956998184323311,1.0,1.0,1008.0,671.0,1980.0,1.81218421459198,1.8572736978530884,2.691771984100342,2.723456621170044,2.944164514541626,0,0,0,0,0,0.9462630748748779,0.9341188073158264,-0.20152831077575684,0.5878815054893494,0.0013983506942167878,1.1414847373962402,1.1610530614852905,-1.043555498123169,1.7248507738113403,0.021506469696760178,1.3796725273132324,1.4295265674591064,2.794386625289917,3.382115364074707,2.438544988632202
976,Tue Apr 26 17:36:38 2022,6830,6830,6830,6830,6843,2.0164310932159424,2.07379150390625,0.94122314453125,0.7423095703125,0.11591291427612305,2.0164310932159424,1.99993896484375,0.5079345703125,0.5714111328125,0.05848038196563721,1.019071102142334,0.9687745571136475,-0.03912956267595291,0.11291363090276718,-6.538862180605065e-06,1.0842491388320923,1.0484403371810913,0.19675947725772858,0.19225859642028809,0.01996268890798092,1.0,17.0,981.0,733.0,1807.0,1.8597488403320312,1.9075372219085693,2.5814998149871826,2.9720966815948486,2.9294841289520264,0,0,0,0,0,0.9398864507675171,0.9240149855613708,-0.19887003302574158,0.5873008370399475,-0.00032755418214946985,1.1624830961227417,1.1874148845672607,-0.8570515513420105,1.759127140045166,0.09342953562736511,1.4466805458068848,1.5132259130477905,2.7493174076080322,3.512934684753418,2.3413262367248535
977,Tue Apr 26 17:36:40 2022,6832,6832,6832,6832,6846,2.0013139247894287,2.10833740234375,0.90380859375,0.67333984375,0.11323428153991699,2.0013139247894287,1.99114990234375,0.53753662109375,0.4970703125,0.05813795328140259,1.0195364952087402,0.9705541729927063,-0.03971950709819794,0.11295028775930405,-2.7303882234264165e-05,1.086394190788269,1.0520775318145752,0.19118548929691315,0.19192294776439667,0.01981394737958908,1.0,25.0,999.0,761.0,1881.0,1.8421618938446045,1.8925886154174805,2.8115973472595215,2.58994722366333,2.9341933727264404,0,0,0,0,0,0.9384590983390808,0.9225119948387146,-0.20775377750396729,0.5885189175605774,-0.0013780132867395878,1.1632940769195557,1.1866660118103027,-0.9037057757377625,1.7058006525039673,0.07471536099910736,1.4461899995803833,1.507498025894165,2.7211227416992188,3.30558705329895,2.395458221435547
978,Tue Apr 26 17:36:43 2022,6835,6835,6835,6835,6848,2.012911796569824,2.1553955078125,0.9615478515625,0.7579345703125,0.11752974987030029,2.012911796569824,1.99993896484375,0.48968505859375,0.55810546875,0.05897355079650879,1.0189731121063232,0.9679057598114014,-0.040011558681726456,0.1126326397061348,-2.9848220947314985e-05,1.0838323831558228,1.0472794771194458,0.19758306443691254,0.19713035225868225,0.020326558500528336,1.0,11.0,961.0,745.0,1682.0,1.8572168350219727,1.9096516370773315,2.4783756732940674,2.8311493396759033,2.9013051986694336,0,0,0,0,0,0.9401574730873108,0.9242095947265625,-0.20250500738620758,0.571361243724823,-0.0014684345806017518,1.1629858016967773,1.1897351741790771,-0.697012186050415,1.7469059228897095,0.11186809092760086,1.4482835531234741,1.52022123336792,2.540411949157715,3.502323865890503,2.3173987865448
979,Tue Apr 26 17:36:45 2022,6837,6837,6837,6837,6851,1.9715831279754639,2.08905029296875,0.9466552734375,0.75042724609375,0.11405879259109497,1.9715831279754639,1.96099853515625,0.49249267578125,0.5374755859375,0.058947980403900146,1.016308307647705,0.9682191610336304,-0.03935947269201279,0.11268237978219986,-2.3076971046975814e-05,1.07993745803833,1.0454375743865967,0.19059664011001587,0.19234950840473175,0.019957516342401505,1.0,11.0,996.0,751.0,1827.0,1.8256456851959229,1.8757681846618652,2.5839526653289795,2.7942655086517334,2.9536731243133545,0,0,0,0,0,0.9410806894302368,0.9261376857757568,-0.2065066397190094,0.5858209729194641,-0.0011563047301024199,1.1584405899047852,1.1826245784759521,-0.7472659349441528,1.753005027770996,0.09172014147043228,1.4328088760375977,1.4967014789581299,2.5858092308044434,3.4958372116088867,2.382411003112793
980,Tue Apr 26 17:36:48 2022,6840,6840,6840,6840,6853,2.0108320713043213,2.0738525390625,0.94476318359375,0.726806640625,0.11480820178985596,2.0108320713043213,1.99993896484375,0.489501953125,0.54083251953125,0.05773615837097168,1.0159591436386108,0.968608558177948,-0.03882213681936264,0.11302902549505234,-2.4694203602848575e-05,1.0806610584259033,1.0460659265518188,0.18862512707710266,0.19371551275253296,0.020038090646266937,1.0,11.0,1000.0,753.0,1922.0,1.8607425689697266,1.9118670225143433,2.595104694366455,2.7918906211853027,2.8813202381134033,0,0,0,0,0,0.9401274919509888,0.9259536266326904,-0.2058163583278656,0.5834794640541077,-0.0012323630508035421,1.1605379581451416,1.1832432746887207,-0.8244209885597229,1.7311511039733887,0.06509796530008316,1.438198447227478,1.498306155204773,2.6143643856048584,3.4127135276794434,2.3919546604156494
981,Tue Apr 26 17:36:50 2022,6842,6842,6842,6842,6856,1.9983901977539062,2.1114501953125,0.885009765625,0.68060302734375,0.11786949634552002,1.9983901977539062,1.98822021484375,0.52655029296875,0.50726318359375,0.061306893825531006,1.0169765949249268,0.970104992389679,-0.039573974907398224,0.11249122768640518,4.268645352567546e-05,1.083874225616455,1.0501353740692139,0.18782426416873932,0.1916244477033615,0.01983913592994213,1.0,15.0,1008.0,735.0,2037.0,1.8437473773956299,1.8932989835739136,2.803420066833496,2.6471736431121826,3.0901997089385986,0,0,0,0,0,0.9382791519165039,0.9237903952598572,-0.21069681644439697,0.5870400667190552,0.0021516287233680487,1.1629314422607422,1.1837420463562012,-0.960192859172821,1.6981419324874878,0.021188754588365555,1.4440349340438843,1.4980331659317017,2.7410500049591064,3.2938919067382812,2.452854633331299
982,Tue Apr 26 17:36:53 2022,6845,6845,6845,6845,6858,1.977063775062561,2.029541015625,0.91717529296875,0.70599365234375,0.11434775590896606,1.977063775062561,1.960205078125,0.49493408203125,0.53033447265625,0.05792641639709473,1.0158296823501587,0.9697868227958679,-0.03933250531554222,0.11194740235805511,1.6169147784239613e-05,1.0781031847000122,1.0432549715042114,0.19253653287887573,0.19197852909564972,0.01993403770029545,1.0,11.0,1023.0,728.0,1900.0,1.8338353633880615,1.8789318799972534,2.5705983638763428,2.762467622756958,2.905904769897461,0,0,0,0,0,0.942237913608551,0.9295779466629028,-0.20428593456745148,0.583124577999115,0.0008111326023936272,1.1540648937225342,1.1741318702697754,-0.8969162702560425,1.7436846494674683,0.01627892255783081,1.4180172681808472,1.470430850982666,2.6297309398651123,3.4439733028411865,2.4282548427581787
983,Tue Apr 26 17:36:55 2022,6847,6847,6847,6847,6861,1.9407063722610474,1.962646484375,0.90692138671875,0.7230224609375,0.11487668752670288,1.9407063722610474,1.92388916015625,0.5126953125,0.533935546875,0.05839812755584717,1.0138245820999146,0.9684398770332336,-0.039169616997241974,0.11268199980258942,-1.3991922060085926e-05,1.0746277570724487,1.0397062301635742,0.19147220253944397,0.1928049921989441,0.019748451188206673,1.0,9.0,1024.0,694.0,2037.0,1.8059335947036743,1.8504160642623901,2.6776487827301025,2.769303560256958,2.957099199295044,0,0,0,0,0,0.943419337272644,0.9314553141593933,-0.20457077026367188,0.5844350457191467,-0.0007085073157213628,1.1511112451553345,1.1702934503555298,-0.9147090315818787,1.725032091140747,-0.0212336927652359,1.4100226163864136,1.460157036781311,2.6670072078704834,3.4097275733947754,2.4593865871429443
984,Tue Apr 26 17:36:58 2022,6850,6850,6850,6850,6863,1.9158207178115845,1.905517578125,0.955810546875,0.7196044921875,0.1184459924697876,1.9158207178115845,1.8944091796875,0.53558349609375,0.53167724609375,0.06202501058578491,1.0147335529327393,0.9694316387176514,-0.039245184510946274,0.11258159577846527,-2.9286646167747676e-05,1.0751514434814453,1.0396006107330322,0.19718068838119507,0.19052712619304657,0.0198302511125803,1.0,7.0,1028.0,711.0,2125.0,1.7819077968597412,1.82224702835083,2.7162065505981445,2.7905592918395996,3.1277976036071777,0,0,0,0,0,0.9438052177429199,0.9325039386749268,-0.19903157651424408,0.5908953547477722,-0.0014768671244382858,1.1492754220962524,1.167620062828064,-0.9544966816902161,1.7202876806259155,-0.05237748101353645,1.4035611152648926,1.4512009620666504,2.6965856552124023,3.3734734058380127,2.5086090564727783
985,Tue Apr 26 17:37:00 2022,6852,6852,6852,6852,6866,1.10501229763031,1.0986328125,0.14154052734375,0.161865234375,0.013533353805541992,1.10501229763031,1.0986328125,0.10992431640625,0.161865234375,0.007298290729522705,0.9767960906028748,0.9689878225326538,-0.03971332684159279,0.11305282264947891,5.752929610025603e-06,0.9777380228042603,0.9699805378913879,0.04562060534954071,0.1141359880566597,0.0018106064526364207,1.0,1.0,146.0,1.0,1690.0,1.1301721334457397,1.132633924484253,2.409532070159912,1.4181787967681885,4.030854225158691,0,0,0,0,0,0.9990366101264954,0.9989765882492065,-0.8705129027366638,0.9905098676681519,0.003177349455654621,1.0028812885284424,1.0030579566955566,-1.286892294883728,1.0278754234313965,0.06417752802371979,1.007680058479309,1.0081493854522705,1.8310023546218872,1.0746482610702515,3.160212993621826
986,Tue Apr 26 17:37:03 2022,6855,6855,6855,6855,6868,1.1243611574172974,1.1199951171875,0.138671875,1.43182373046875,0.014420270919799805,1.1243611574172974,1.1199951171875,0.10748291015625,0.82733154296875,0.007412374019622803,0.9767447710037231,0.9689944982528687,-0.03951110690832138,0.11255569756031036,2.894029239541851e-05,0.9777832627296448,0.9700860977172852,0.04526612162590027,0.197371244430542,0.001851507811807096,1.0,1.0,124.0,396.0,1729.0,1.149908423423767,1.154531717300415,2.374466896057129,4.191753387451172,4.003425598144531,0,0,0,0,0,0.9989379048347473,0.9988747239112854,-0.8728626370429993,0.5702740550041199,0.015630662441253662,1.0031800270080566,1.0033642053604126,-1.2853634357452393,1.4391659498214722,0.07298827916383743,1.0084848403930664,1.0089738368988037,1.819761037826538,4.741109848022461,3.017204999923706
987,Tue Apr 26 17:37:05 2022,6857,6857,6857,6857,6871,2.206129789352417,3.39276123046875,1.73919677734375,1.44097900390625,0.265444815158844,2.206129789352417,1.99993896484375,1.0096435546875,0.76898193359375,0.13724899291992188,1.1342872381210327,0.9107866883277893,-0.04088962450623512,0.11383137106895447,-4.8122074076673016e-05,1.2711424827575684,1.1869173049926758,0.31977444887161255,0.32369136810302734,0.03676416352391243,1.0,293.0,965.0,726.0,6733.0,1.735548734664917,1.684985876083374,3.1573615074157715,2.375663995742798,3.7332277297973633,0,0,0,0,0,0.8923368453979492,0.7673547863960266,-0.12787020206451416,0.3516663908958435,-0.0013089397689327598,1.2800575494766235,1.3061414957046509,-0.8177481889724731,0.7679206132888794,-0.17808131873607635,1.773970365524292,1.957221508026123,3.5235016345977783,2.4757823944091797,2.8570234775543213
988,Tue Apr 26 17:37:08 2022,6860,6860,6860,6860,6873,2.0638060569763184,2.8021240234375,1.10101318359375,0.6409912109375,0.2576807141304016,2.0638060569763184,1.99993896484375,0.6175537109375,0.44390869140625,0.13304203748703003,1.0359598398208618,0.9601781964302063,-0.03852138668298721,0.11295437067747116,2.5815486878855154e-05,1.1663485765457153,1.1408989429473877,0.186006098985672,0.15438835322856903,0.03458864614367485,1.0,185.0,865.0,420.0,6619.0,1.7694590091705322,1.7529501914978027,3.3200724124908447,2.8752732276916504,3.846407890319824,0,0,0,0,0,0.888207733631134,0.8415979146957397,-0.20709744095802307,0.731624960899353,0.0007463572546839714,1.2880879640579224,1.3167037963867188,-0.5693029761314392,1.425669550895691,-0.35983094573020935,1.7953431606292725,1.8752250671386719,2.7170119285583496,2.435088872909546,3.039200782775879
989,Tue Apr 26 17:37:10 2022,6862,6862,6862,6862,6876,2.0310845375061035,2.79803466796875,1.35345458984375,0.84515380859375,0.23510026931762695,2.0310845375061035,1.99993896484375,0.6767578125,0.587890625,0.12355577945709229,1.0316872596740723,0.9616562128067017,-0.0396554172039032,0.11250251531600952,3.907278005499393e-05,1.1229318380355835,1.0899356603622437,0.20616000890731812,0.17468176782131195,0.022606000304222107,1.0,135.0,976.0,513.0,3126.0,1.808733582496643,1.8349146842956543,3.282682418823242,3.365494966506958,5.46561861038208,0,0,0,0,0,0.9187443256378174,0.8823055028915405,-0.19235262274742126,0.6440426707267761,0.001728425151668489,1.2220343351364136,1.2521721124649048,-0.6908657550811768,1.6382919549942017,-0.09586357325315475,1.6236571073532104,1.7123125791549683,2.926112174987793,3.3624379634857178,3.708507776260376
990,Tue Apr 26 17:37:13 2022,6865,6865,6865,6865,6878,1.9730525016784668,2.11376953125,0.87353515625,0.6947021484375,0.11198151111602783,1.9730525016784668,1.9605712890625,0.48046875,0.51068115234375,0.057445228099823,1.0161422491073608,0.9697592258453369,-0.039548300206661224,0.11293907463550568,2.3414128008880652e-05,1.0757060050964355,1.0415096282958984,0.18939509987831116,0.19113342463970184,0.01942121610045433,1.0,11.0,1031.0,683.0,1927.0,1.8341931104660034,1.882432222366333,2.5368595123291016,2.6718568801879883,2.957859516143799,0,0,0,0,0,0.9446282386779785,0.9311092495918274,-0.20881374180316925,0.5908913016319275,0.0012055953266099095,1.1467106342315674,1.1675666570663452,-0.9116135239601135,1.7108818292617798,0.08238355070352554,1.3968185186386108,1.4506232738494873,2.597708225250244,3.347794771194458,2.4243454933166504
991,Tue Apr 26 17:37:15 2022,6867,6867,6867,6867,6881,2.017324447631836,2.232666015625,0.9295654296875,0.76171875,0.10855168104171753,2.017324447631836,1.99993896484375,0.48736572265625,0.5543212890625,0.055206120014190674,1.0171092748641968,0.9678564667701721,-0.03888290375471115,0.11343338340520859,-3.5069926525466144e-05,1.0796730518341064,1.0446614027023315,0.18759311735630035,0.19795571267604828,0.019594591110944748,1.0,17.0,1002.0,698.0,1808.0,1.86845862865448,1.9144375324249268,2.5979936122894287,2.8002288341522217,2.817416191101074,0,0,0,0,0,0.9420530200004578,0.9264786243438721,-0.20727254450321198,0.5730240345001221,-0.0017897759098559618,1.1572282314300537,1.182302474975586,-0.792503297328949,1.7060821056365967,0.07898443937301636,1.431321144104004,1.498091697692871,2.6707632541656494,3.364687442779541,2.331773042678833
992,Tue Apr 26 17:37:18 2022,6870,6870,6870,6870,6883,2.0069167613983154,2.102783203125,0.86053466796875,0.7103271484375,0.10895007848739624,2.0069167613983154,1.99993896484375,0.47308349609375,0.51312255859375,0.05534631013870239,1.0181684494018555,0.9685496687889099,-0.039701081812381744,0.11416992545127869,-2.4658098482177593e-05,1.0835063457489014,1.048461675643921,0.19213169813156128,0.19441978633403778,0.019824547693133354,1.0,17.0,982.0,717.0,1729.0,1.8522427082061768,1.9074983596801758,2.462287664413452,2.6392507553100586,2.791806936264038,0,0,0,0,0,0.9396977424621582,0.9237816333770752,-0.2066347301006317,0.5872340798377991,-0.0012438164558261633,1.1658514738082886,1.192992925643921,-0.6783822774887085,1.690705418586731,0.07822498679161072,1.4607336521148682,1.5350652933120728,2.4707703590393066,3.29512357711792,2.29000186920166
993,Tue Apr 26 17:37:20 2022,6872,6872,6872,6872,6886,2.0118069648742676,2.14288330078125,0.91363525390625,0.7449951171875,0.11618918180465698,2.0118069648742676,1.99993896484375,0.48223876953125,0.5269775390625,0.058418869972229004,1.0195080041885376,0.968721330165863,-0.03957321122288704,0.11314701288938522,2.2369404177879915e-05,1.0854524374008179,1.0489912033081055,0.19774721562862396,0.19677942991256714,0.02036481909453869,1.0,17.0,992.0,765.0,1730.0,1.8534270524978638,1.9065355062484741,2.4386627674102783,2.678011417388916,2.868617296218872,0,0,0,0,0,0.9392470717430115,0.9234789609909058,-0.20012019574642181,0.5749940872192383,0.001098433742299676,1.1704049110412598,1.1992075443267822,-0.6180232763290405,1.7101894617080688,0.07210387289524078,1.4771710634231567,1.55745267868042,2.334209442138672,3.403473138809204,2.3122246265411377
994,Tue Apr 26 17:37:23 2022,6875,6875,6875,6875,6888,2.0225491523742676,2.146484375,0.88641357421875,0.78485107421875,0.11559391021728516,2.0225491523742676,1.99993896484375,0.4647216796875,0.548095703125,0.060894906520843506,1.017295479774475,0.9689573645591736,-0.03871578350663185,0.11261783540248871,1.81049090315355e-05,1.0824214220046997,1.0475796461105347,0.18946030735969543,0.1968849152326584,0.02020416595041752,1.0,11.0,992.0,709.0,1760.0,1.8685413599014282,1.9091044664382935,2.4528708457946777,2.7838380336761475,3.0139777660369873,0,0,0,0,0,0.9398331046104431,0.9249486327171326,-0.20434772968292236,0.5719982981681824,0.0008960978011600673,1.1671007871627808,1.193311333656311,-0.6262730956077576,1.7005037069320679,0.058953750878572464,1.4651916027069092,1.5375409126281738,2.419403553009033,3.3930678367614746,2.351893663406372
995,Tue Apr 26 17:37:25 2022,6877,6877,6877,6877,6891,2.0087358951568604,2.1038818359375,0.8939208984375,0.833251953125,0.11837929487228394,2.0087358951568604,1.99993896484375,0.4888916015625,0.618896484375,0.06123000383377075,1.0190577507019043,0.9686344861984253,-0.03892265260219574,0.11227535456418991,4.227140834700549e-06,1.0858992338180542,1.0506097078323364,0.1872255802154541,0.2008538395166397,0.02042614109814167,1.0,23.0,1008.0,725.0,1847.0,1.8498363494873047,1.903598427772522,2.611243724822998,3.0813276767730713,2.9976296424865723,0,0,0,0,0,0.9384459853172302,0.9219736456871033,-0.20789174735546112,0.5589903593063354,0.0002069476031465456,1.1669950485229492,1.1932345628738403,-0.6808708310127258,1.6900529861450195,0.06234836205840111,1.4598203897476196,1.5305085182189941,2.432018995285034,3.382251024246216,2.4047911167144775
996,Tue Apr 26 17:37:28 2022,6880,6880,6880,6880,6894,2.019148111343384,2.1397705078125,0.896484375,0.7862548828125,0.11618989706039429,2.019148111343384,1.99993896484375,0.46282958984375,0.57318115234375,0.05878382921218872,1.0173572301864624,0.9685688614845276,-0.03945423290133476,0.11241043359041214,1.678253829595633e-05,1.084364414215088,1.0498571395874023,0.1843710094690323,0.19797104597091675,0.020630821585655212,1.0,23.0,997.0,715.0,1886.0,1.8620567321777344,1.9049630165100098,2.5103166103363037,2.895277738571167,2.849320888519287,0,0,0,0,0,0.9382060170173645,0.9225720763206482,-0.21399369835853577,0.5678125023841858,0.0008134692325256765,1.1690047979354858,1.1937854290008545,-0.725684642791748,1.7004997730255127,0.06614585965871811,1.4678109884262085,1.5349116325378418,2.533306837081909,3.368161916732788,2.4112765789031982
997,Tue Apr 26 17:37:30 2022,6882,6882,6882,6882,6896,2.0268478393554688,2.11712646484375,0.9197998046875,0.76123046875,0.11715888977050781,2.0268478393554688,1.99993896484375,0.49383544921875,0.54168701171875,0.062307894229888916,1.016446590423584,0.9686293005943298,-0.039145395159721375,0.1120530292391777,-3.4399581636535004e-05,1.0825865268707275,1.0487507581710815,0.1844552606344223,0.19517181813716888,0.02035016566514969,1.0,21.0,1013.0,717.0,2007.0,1.8722270727157593,1.9069726467132568,2.6772642135620117,2.7754366397857666,3.0617880821228027,0,0,0,0,0,0.938905656337738,0.9236029386520386,-0.21222162246704102,0.5741250514984131,-0.0016903834184631705,1.1640437841415405,1.1873340606689453,-0.7562835812568665,1.7113065719604492,0.01522484328597784,1.448570728302002,1.510088324546814,2.46334171295166,3.3911406993865967,2.4653029441833496
998,Tue Apr 26 17:37:33 2022,6885,6885,6885,6885,6899,2.0136380195617676,2.06036376953125,0.90997314453125,0.73883056640625,0.11678338050842285,2.0136380195617676,1.9598388671875,0.4718017578125,0.53009033203125,0.06043499708175659,1.0155608654022217,0.9686813354492188,-0.039440613240003586,0.11247321963310242,-1.7299234968959354e-05,1.0827611684799194,1.0470919609069824,0.18496422469615936,0.19326482713222504,0.020379018038511276,1.0,13.0,1032.0,713.0,2077.0,1.859724998474121,1.871696949005127,2.5507731437683105,2.7428183555603027,2.965549945831299,0,0,0,0,0,0.9379361867904663,0.9251158237457275,-0.21323373913764954,0.5819642543792725,-0.0008488747989758849,1.1680835485458374,1.1853549480438232,-0.811068058013916,1.6959481239318848,0.014117988757789135,1.462710976600647,1.5066715478897095,2.5118248462677,3.325791358947754,2.4918622970581055
