Serial No,time_stamp,AccXYZ_Measurement_Index,AccX_Measurement_Index,AccY_Measurement_Index,AccZ_Measurement_Index,AE_Measurement_Index,AccXYZ_range,AccX_range,AccY_range,AccZ_range,AE_range,AccXYZ_Absolute Peak,AccX_Absolute Peak,AccY_Absolute Peak,AccZ_Absolute Peak,AE_Absolute Peak,AccXYZ_Mean,AccX_Mean,AccY_Mean,AccZ_Mean,AE_Mean,AccXYZ_RMS,AccX_RMS,AccY_RMS,AccZ_RMS,AE_RMS,AccXYZ_Zero Crossing Rate,AccX_Zero Crossing Rate,AccY_Zero Crossing Rate,AccZ_Zero Crossing Rate,AE_Zero Crossing Rate,AccXYZ_Crest Factor,AccX_Crest Factor,AccY_Crest Factor,AccZ_Crest Factor,AE_Crest Factor,AccXYZ_K(t),AccX_K(t),AccY_K(t),AccZ_K(t),AE_K(t),AccXYZ_SNR,AccX_SNR,AccY_SNR,AccZ_SNR,AE_SNR,AccXYZ_Skewness,AccX_Skewness,AccY_Skewness,AccZ_Skewness,AE_Skewness,AccXYZ_Kurtosis,AccX_Kurtosis,AccY_Kurtosis,AccZ_Kurtosis,AE_Kurtosis
625,Tue Apr 26 16:09:01 2022,1573,1573,1573,1573,1576,2.1318376064300537,2.34698486328125,1.4686279296875,1.093017578125,0.19096112251281738,2.1318376064300537,1.99993896484375,0.76190185546875,0.672607421875,0.10093563795089722,1.1238821744918823,0.9596535563468933,-0.03725414350628853,0.1090710461139679,6.654596654698253e-05,1.235957384109497,1.1445976495742798,0.3837338387966156,0.2650225758552551,0.03643929585814476,1.0,281.0,1038.0,825.0,2093.0,1.7248471975326538,1.7472856044769287,1.9854955673217773,2.5379250049591064,2.7699668407440186,0,0,0,0,0,0.909321129322052,0.8384199738502502,-0.09708329290151596,0.4115538001060486,0.0018262143712490797,1.241158366203308,1.324182391166687,-0.36356326937675476,1.0025486946105957,-0.16395534574985504,1.6705176830291748,1.89569890499115,1.7004814147949219,2.4502718448638916,2.2853970527648926
626,Tue Apr 26 16:09:03 2022,1575,1575,1575,1575,1579,2.1470675468444824,2.46368408203125,1.47369384765625,1.08917236328125,0.200117290019989,2.1470675468444824,1.99993896484375,0.77886962890625,0.63922119140625,0.10559302568435669,1.1345930099487305,0.9578904509544373,-0.03653061017394066,0.1096532791852951,1.2643863556149881e-05,1.2715245485305786,1.1830283403396606,0.38565102219581604,0.2617078125476837,0.03792474791407585,1.0,311.0,1036.0,744.0,2068.0,1.6885772943496704,1.690524935722351,2.019622802734375,2.4424993991851807,2.7842776775360107,0,0,0,0,0,0.8923091888427734,0.8096935749053955,-0.09472452849149704,0.41899123787879944,0.00033339348738081753,1.2713844776153564,1.357537865638733,-0.34555989503860474,1.0575612783432007,-0.13408975303173065,1.7347373962402344,1.960959792137146,1.6931365728378296,2.5988705158233643,2.246486186981201
627,Tue Apr 26 16:09:06 2022,1578,1578,1578,1578,1581,2.1357598304748535,2.41912841796875,1.4617919921875,1.1075439453125,0.1895468831062317,2.1357598304748535,1.99993896484375,0.7470703125,0.67987060546875,0.09973257780075073,1.1296675205230713,0.9592176675796509,-0.036966513842344284,0.10944285988807678,-6.268489869398763e-07,1.2735393047332764,1.1853888034820557,0.3883931040763855,0.2567262351512909,0.03645864129066467,1.0,245.0,1038.0,771.0,2177.0,1.6770269870758057,1.6871585845947266,1.9234901666641235,2.6482319831848145,2.735499143600464,0,0,0,0,0,0.8870299458503723,0.8092008829116821,-0.09517809003591537,0.4263018071651459,-1.7193426174344495e-05,1.2780040502548218,1.3662705421447754,-0.3101257383823395,1.0497329235076904,-0.17385278642177582,1.747715950012207,1.9757214784622192,1.6984950304031372,2.4955434799194336,2.250379800796509
628,Tue Apr 26 16:09:08 2022,1580,1580,1580,1580,1584,2.1162731647491455,2.45660400390625,1.49462890625,1.0924072265625,0.18941152095794678,2.1162731647491455,1.99993896484375,0.75701904296875,0.64630126953125,0.10057997703552246,1.1278595924377441,0.9508693218231201,-0.03602985292673111,0.11020302027463913,-2.7928725103265606e-05,1.2617597579956055,1.1718661785125732,0.3893730938434601,0.25914591550827026,0.036536071449518204,1.0,325.0,1037.0,842.0,2188.0,1.6772394180297852,1.7066274881362915,1.9441996812820435,2.493966579437256,2.7528951168060303,0,0,0,0,0,0.8938782215118408,0.8114145994186401,-0.09253297746181488,0.4252547025680542,-0.0007644151337444782,1.2679166793823242,1.3584203720092773,-0.2862192392349243,1.0402719974517822,-0.16034524142742157,1.7296017408370972,1.9683691263198853,1.6702919006347656,2.4538910388946533,2.248551368713379
629,Tue Apr 26 16:09:11 2022,1583,1583,1583,1583,1586,2.1560873985290527,2.350830078125,1.51153564453125,1.0653076171875,0.2025597095489502,2.1560873985290527,1.99993896484375,0.78619384765625,0.6304931640625,0.10818099975585938,1.1279536485671997,0.9565588235855103,-0.03673591464757919,0.10820552706718445,-9.39117217058083e-06,1.268946647644043,1.1786938905715942,0.39523670077323914,0.2543535530567169,0.03686823695898056,1.0,241.0,1036.0,756.0,2201.0,1.6991158723831177,1.6967415809631348,1.9891722202301025,2.478806257247925,2.934260129928589,0,0,0,0,0,0.888889729976654,0.8115413188934326,-0.0929466187953949,0.4254138469696045,-0.0002547225740272552,1.2766482830047607,1.3660309314727783,-0.29815226793289185,1.052858829498291,-0.15600340068340302,1.7459384202957153,1.9773359298706055,1.678931474685669,2.546694278717041,2.2462358474731445
630,Tue Apr 26 16:09:13 2022,1585,1585,1585,1585,1589,2.139885902404785,2.49395751953125,1.5557861328125,1.11090087890625,0.2057722806930542,2.139885902404785,1.99993896484375,0.7947998046875,0.67755126953125,0.1069110631942749,1.1424676179885864,0.9488815069198608,-0.03678241744637489,0.10905075073242188,1.204055024572881e-05,1.2818611860275269,1.1899739503860474,0.39766085147857666,0.2626709043979645,0.03813920170068741,1.0,357.0,1036.0,811.0,2218.0,1.669358491897583,1.6806577444076538,1.9986876249313354,2.579468250274658,2.803180456161499,0,0,0,0,0,0.8912568688392639,0.7973968982696533,-0.09249695390462875,0.4151611328125,0.00031570010469295084,1.2727382183074951,1.3641711473464966,-0.3260773718357086,1.0439285039901733,-0.11802037805318832,1.7392878532409668,1.981785535812378,1.6950569152832031,2.5490996837615967,2.2391488552093506
631,Tue Apr 26 16:09:16 2022,1588,1588,1588,1588,1591,2.1337931156158447,2.53240966796875,1.48114013671875,1.08526611328125,0.20419639348983765,2.1337931156158447,1.99993896484375,0.76641845703125,0.66534423828125,0.10983574390411377,1.1431995630264282,0.9497401714324951,-0.0385102853178978,0.1104407086968422,1.034440992953023e-05,1.2593128681182861,1.1630476713180542,0.402487576007843,0.2668159008026123,0.03846045210957527,1.0,357.0,1036.0,821.0,2126.0,1.6944106817245483,1.7195675373077393,1.90420401096344,2.493645429611206,2.8558099269866943,0,0,0,0,0,0.907796323299408,0.8165960907936096,-0.09568068385124207,0.4139210283756256,0.0002689622633624822,1.2461615800857544,1.3320955038070679,-0.36838406324386597,1.0427775382995605,-0.11702492088079453,1.6828075647354126,1.9237791299819946,1.6555542945861816,2.5460939407348633,2.229340076446533
632,Tue Apr 26 16:09:18 2022,1590,1590,1590,1590,1594,2.163958787918091,2.45245361328125,1.55303955078125,1.0997314453125,0.2016674280166626,2.163958787918091,1.99993896484375,0.8629150390625,0.65362548828125,0.1102246642112732,1.138600468635559,0.9544987678527832,-0.03769325092434883,0.11032646149396896,2.071154085570015e-05,1.2748621702194214,1.179280161857605,0.4081175923347473,0.2607923448085785,0.03850531578063965,1.0,253.0,1037.0,718.0,2082.0,1.6974060535430908,1.6958980560302734,2.1143784523010254,2.5063061714172363,2.8625831604003906,0,0,0,0,0,0.8931165337562561,0.8093910217285156,-0.09235879778862,0.4230433404445648,0.0005378878558985889,1.270180106163025,1.3606005907058716,-0.35371506214141846,1.0620486736297607,-0.12131815403699875,1.7294819355010986,1.965970754623413,1.6705005168914795,2.636953115463257,2.2390832901000977
633,Tue Apr 26 16:09:21 2022,1593,1593,1593,1593,1596,2.1430554389953613,2.51373291015625,1.62799072265625,1.1239013671875,0.20216292142868042,2.1430554389953613,1.99993896484375,0.89996337890625,0.66778564453125,0.10799485445022583,1.1530193090438843,0.9508804082870483,-0.03670921176671982,0.109476737678051,3.079950329265557e-05,1.2990494966506958,1.1918226480484009,0.4076848030090332,0.2626345753669739,0.03898066654801369,1.0,341.0,1037.0,759.0,2064.0,1.6497104167938232,1.6780507564544678,2.207498073577881,2.5426418781280518,2.770472288131714,0,0,0,0,0,0.8875868916511536,0.7978371977806091,-0.09004312008619308,0.416840523481369,0.0007901225471869111,1.2775880098342896,1.3646249771118164,-0.35454803705215454,1.0531026124954224,-0.11620258539915085,1.7466094493865967,1.977786660194397,1.687343716621399,2.6191089153289795,2.2461936473846436
634,Tue Apr 26 16:09:23 2022,1595,1595,1595,1595,1598,2.1311631202697754,2.522216796875,1.99542236328125,1.11297607421875,0.19866907596588135,2.1311631202697754,1.99993896484375,1.0694580078125,0.68560791015625,0.10869669914245605,1.118487000465393,0.9608328342437744,-0.03655483201146126,0.10722365975379944,-7.830734830349684e-05,1.2174098491668701,1.1336669921875,0.37341341376304626,0.23968397080898285,0.037076350301504135,1.0,297.0,954.0,631.0,2108.0,1.750571608543396,1.7641326189041138,2.8640053272247314,2.860466241836548,2.93169903755188,0,0,0,0,0,0.9187431931495667,0.8475441336631775,-0.09789372980594635,0.4473543167114258,-0.0021120565943419933,1.2322165966033936,1.297460675239563,-0.37472590804100037,1.112513780593872,-0.13601352274417877,1.6645393371582031,1.8486380577087402,2.208690881729126,2.8978188037872314,2.4223625659942627
635,Tue Apr 26 16:09:26 2022,1598,1598,1598,1598,1601,1.0879247188568115,1.0802001953125,0.18988037109375,0.14312744140625,0.013948023319244385,1.0879247188568115,1.0802001953125,0.1348876953125,0.14312744140625,0.007111251354217529,0.9756881594657898,0.968199610710144,-0.0372735969722271,0.10920219123363495,1.233384227816714e-05,0.9763381481170654,0.9688778519630432,0.049613744020462036,0.10976774990558624,0.001900779432617128,1.0,1.0,400.0,1.0,1872.0,1.1142909526824951,1.1148982048034668,2.718756675720215,1.303911566734314,3.7412290573120117,0,0,0,0,0,0.9993342757225037,0.999299943447113,-0.7512756586074829,0.9948476552963257,0.0064888340421020985,1.0020036697387695,1.0021064281463623,-1.4115631580352783,1.0151698589324951,-0.04518755152821541,1.0053521394729614,1.0056251287460327,2.341999053955078,1.0403934717178345,3.100557565689087
636,Tue Apr 26 16:09:28 2022,1600,1600,1600,1600,1603,2.6218810081481934,3.99993896484375,3.2294921875,1.5870361328125,0.07640451192855835,2.6218810081481934,2.0,1.64251708984375,0.9114990234375,0.04514032602310181,1.03087317943573,0.9530383348464966,-0.037106286734342575,0.10986641049385071,3.437133273109794e-05,1.0623852014541626,1.022847056388855,0.2403043806552887,0.1571662724018097,0.003976143896579742,1.0,81.0,519.0,186.0,1895.0,2.46791934967041,1.9553265571594238,6.835152626037598,5.79958438873291,11.352789878845215,0,0,0,0,0,0.9703384041786194,0.9317505955696106,-0.15441368520259857,0.699045717716217,0.008644388988614082,1.1159747838974,1.0698460340499878,-0.48490047454833984,1.4208288192749023,1.0188971757888794,1.3785067796707153,1.3737581968307495,13.827619552612305,5.908895492553711,24.76017189025879
637,Tue Apr 26 16:09:31 2022,1603,1603,1603,1603,1606,2.7120931148529053,3.777099609375,3.245849609375,1.4730224609375,0.363430380821228,2.7120931148529053,1.99993896484375,1.84637451171875,0.92022705078125,0.20190811157226562,1.4447073936462402,0.8525239825248718,-0.037266578525304794,0.10817871242761612,6.053332981537096e-05,1.5611754655838013,1.2686684131622314,0.8430135250091553,0.34217047691345215,0.04821052402257919,1.0,655.0,1008.0,1001.0,8097.0,1.7372121810913086,1.5764079093933105,2.1902074813842773,2.6893818378448486,4.188050746917725,0,0,0,0,0,0.9253972172737122,0.6719833016395569,-0.04420638456940651,0.316154420375824,0.0012556040892377496,1.1941701173782349,1.1790153980255127,-0.47882261872291565,1.1038492918014526,-0.33780914545059204,1.5220592021942139,1.8257924318313599,2.1585662364959717,2.7103896141052246,2.977912187576294
638,Tue Apr 26 16:09:33 2022,1605,1605,1605,1605,1608,2.0652008056640625,2.764892578125,1.36248779296875,0.857666015625,0.36362260580062866,2.0652008056640625,1.99993896484375,0.69708251953125,0.55206298828125,0.20885539054870605,1.0322773456573486,0.9656150937080383,-0.03677104786038399,0.10976650565862656,5.380356378736906e-05,1.13270902633667,1.094685673713684,0.2247648686170578,0.1848626583814621,0.05236595869064331,1.0,103.0,1020.0,760.0,7502.0,1.8232403993606567,1.8269526958465576,3.1013855934143066,2.9863412380218506,3.9883809089660645,0,0,0,0,0,0.9113349914550781,0.8820934891700745,-0.16359783709049225,0.5937732458114624,0.0010274529922753572,1.230834722518921,1.261496663093567,-0.591609001159668,1.4095776081085205,-0.36502623558044434,1.637769341468811,1.7263597249984741,2.763373613357544,2.6776480674743652,2.8922107219696045
639,Tue Apr 26 16:09:36 2022,1608,1608,1608,1608,1611,2.2439374923706055,3.1597900390625,3.22314453125,1.02099609375,0.2174220085144043,2.2439374923706055,1.99993896484375,1.71185302734375,0.58624267578125,0.11297446489334106,1.0752493143081665,0.9592623710632324,-0.03658096492290497,0.10882469266653061,-0.00013502637739293277,1.183580756187439,1.1112561225891113,0.3536662459373474,0.23914963006973267,0.03462402895092964,1.0,147.0,967.0,637.0,2240.0,1.8958888053894043,1.7997101545333862,4.840306282043457,2.4513635635375977,3.262892007827759,0,0,0,0,0,0.9084714651107788,0.8632234930992126,-0.10343357920646667,0.4550485610961914,-0.003899788251146674,1.234906554222107,1.2827043533325195,-0.21630410850048065,1.0005818605422974,-0.17881353199481964,1.6463003158569336,1.7928296327590942,5.295431613922119,2.449336051940918,2.4205269813537598
640,Tue Apr 26 16:09:38 2022,1610,1610,1610,1610,1613,2.123518705368042,2.44573974609375,1.45794677734375,1.00244140625,0.1888623833656311,2.123518705368042,1.99993896484375,0.75518798828125,0.5924072265625,0.10043388605117798,1.1213774681091309,0.9505893588066101,-0.03773689270019531,0.1110939010977745,-3.514250784064643e-05,1.2367221117019653,1.149281620979309,0.3786788284778595,0.25541433691978455,0.03657136857509613,1.0,333.0,1037.0,814.0,2069.0,1.717054009437561,1.7401643991470337,1.9942704439163208,2.31939697265625,2.746243476867676,0,0,0,0,0,0.9067335724830627,0.8271161317825317,-0.09965408593416214,0.4349556267261505,-0.0009609295520931482,1.2480239868164062,1.3314977884292603,-0.36786457896232605,1.0439722537994385,-0.15310074388980865,1.6904162168502808,1.9195698499679565,1.7011518478393555,2.4329991340637207,2.245757579803467
641,Tue Apr 26 16:09:41 2022,1613,1613,1613,1613,1616,2.1430206298828125,2.35699462890625,1.578857421875,1.01324462890625,0.18548619747161865,2.1430206298828125,1.99993896484375,0.811279296875,0.59710693359375,0.10021841526031494,1.1137219667434692,0.9554640054702759,-0.037738874554634094,0.1101970300078392,-7.088563052093377e-06,1.2460652589797974,1.1604117155075073,0.3837103247642517,0.24267622828483582,0.03547118231654167,1.0,209.0,1036.0,779.0,2259.0,1.7198301553726196,1.7234735488891602,2.1143014430999756,2.4605085849761963,2.825347423553467,0,0,0,0,0,0.8937910199165344,0.823383629322052,-0.09835251420736313,0.45409074425697327,-0.00019984005484730005,1.270899772644043,1.3556890487670898,-0.32607564330101013,1.0256296396255493,-0.22977234423160553,1.7378928661346436,1.9603794813156128,1.732209324836731,2.3395133018493652,2.231113910675049
642,Tue Apr 26 16:09:43 2022,1615,1615,1615,1615,1618,2.146249532699585,2.27740478515625,1.58428955078125,0.99908447265625,0.18811404705047607,2.146249532699585,1.99993896484375,0.80853271484375,0.593505859375,0.09891146421432495,1.1203914880752563,0.9567459225654602,-0.03601856157183647,0.1090884804725647,9.544624845148064e-06,1.255886197090149,1.168134331703186,0.3915780484676361,0.24367594718933105,0.03539488837122917,1.0,245.0,1036.0,813.0,2240.0,1.7089521884918213,1.712079644203186,2.0648059844970703,2.435635805130005,2.7945127487182617,0,0,0,0,0,0.8921122550964355,0.8190375566482544,-0.09198309481143951,0.44767850637435913,0.0002696611045394093,1.2693679332733154,1.3585864305496216,-0.2796015739440918,1.0246922969818115,-0.2074553370475769,1.7285144329071045,1.9601547718048096,1.698545217514038,2.318439245223999,2.203667402267456
643,Tue Apr 26 16:09:46 2022,1618,1618,1618,1618,1621,2.1564719676971436,2.42279052734375,1.54931640625,1.02178955078125,0.19827336072921753,2.1564719676971436,1.99993896484375,0.814697265625,0.5908203125,0.10644471645355225,1.124794363975525,0.9584773182868958,-0.036639824509620667,0.10839149355888367,2.4703113012947142e-05,1.2459279298782349,1.1547865867614746,0.3972104787826538,0.24703770875930786,0.0358758307993412,1.0,232.0,1035.0,768.0,2186.0,1.7308160066604614,1.731868863105774,2.051046848297119,2.391619920730591,2.967031478881836,0,0,0,0,0,0.9027764201164246,0.8300038576126099,-0.09224284440279007,0.4387649595737457,0.0006885725888423622,1.25421142578125,1.340114951133728,-0.3165910542011261,1.0446922779083252,-0.15812024474143982,1.697449803352356,1.9252017736434937,1.6853691339492798,2.462921142578125,2.2400341033935547
644,Tue Apr 26 16:09:48 2022,1620,1620,1620,1620,1623,2.1547629833221436,2.55682373046875,1.54339599609375,1.03424072265625,0.1945323944091797,2.1547629833221436,1.99993896484375,0.7996826171875,0.60162353515625,0.10431969165802002,1.137675404548645,0.9615110754966736,-0.03835933655500412,0.1093457043170929,4.5366516133071855e-05,1.2693296670913696,1.1775153875350952,0.40507060289382935,0.24611318111419678,0.03632093593478203,1.0,255.0,1037.0,779.0,2229.0,1.6975598335266113,1.6984397172927856,1.974180817604065,2.4444994926452637,2.872164249420166,0,0,0,0,0,0.8962804675102234,0.8165592551231384,-0.09469790011644363,0.44429031014442444,0.001249045948497951,1.2635577917099,1.3520396947860718,-0.3180180490016937,1.0530407428741455,-0.15483754873275757,1.7153041362762451,1.9474377632141113,1.6812297105789185,2.4590377807617188,2.2383530139923096
645,Tue Apr 26 16:09:51 2022,1623,1623,1623,1623,1626,2.130171298980713,2.5086669921875,1.5421142578125,1.0225830078125,0.1973746418952942,2.130171298980713,1.99993896484375,0.7841796875,0.615234375,0.1088753342628479,1.1422839164733887,0.956650972366333,-0.03884967789053917,0.1106046661734581,2.175699955841992e-05,1.3007924556732178,1.2163727283477783,0.39162111282348633,0.24317006766796112,0.03671355918049812,1.0,353.0,1036.0,779.0,2165.0,1.6375950574874878,1.6441826820373535,2.0023937225341797,2.530057907104492,2.9655346870422363,0,0,0,0,0,0.8781446218490601,0.7864784598350525,-0.09920220822095871,0.4548448920249939,0.0005926148151047528,1.2899128198623657,1.3814935684204102,-0.3065829575061798,1.071426510810852,-0.15571938455104828,1.768929123878479,1.9999562501907349,1.6913162469863892,2.467458963394165,2.232879161834717
646,Tue Apr 26 16:09:53 2022,1625,1625,1625,1625,1628,2.120293617248535,2.38946533203125,1.56182861328125,1.0262451171875,0.19517308473587036,2.120293617248535,1.99993896484375,0.83709716796875,0.62158203125,0.10504800081253052,1.1357204914093018,0.9495553374290466,-0.03836895152926445,0.10972980409860611,-1.1970759260293562e-05,1.27287757396698,1.1830116510391235,0.3986387252807617,0.24857228994369507,0.03665744885802269,1.0,365.0,1037.0,843.0,2190.0,1.6657482385635376,1.6905487775802612,2.0998892784118652,2.5006086826324463,2.865665912628174,0,0,0,0,0,0.892246425151825,0.8026593327522278,-0.09624993801116943,0.441440224647522,-0.00032655734685249627,1.268558382987976,1.362462043762207,-0.2985556721687317,1.0403116941452026,-0.15906263887882233,1.7274742126464844,1.974318027496338,1.6813551187515259,2.393608808517456,2.2276854515075684
647,Tue Apr 26 16:09:56 2022,1628,1628,1628,1628,1631,2.154526710510254,2.4766845703125,1.57696533203125,1.029296875,0.20013678073883057,2.154526710510254,1.99993896484375,0.81475830078125,0.61474609375,0.1111832857131958,1.1403932571411133,0.9516696333885193,-0.03794071078300476,0.11000602692365646,-2.88766250378103e-06,1.2745158672332764,1.1814879179000854,0.4074936807155609,0.2498519867658615,0.036958690732717514,1.0,339.0,1036.0,823.0,2205.0,1.6904667615890503,1.692729115486145,1.999437928199768,2.4604411125183105,3.008312463760376,0,0,0,0,0,0.8947658538818359,0.8054839968681335,-0.09310748428106308,0.440284788608551,-7.813216507202014e-05,1.2664510011672974,1.3602075576782227,-0.32890546321868896,1.0556148290634155,-0.16252924501895905,1.7235078811645508,1.9703768491744995,1.674156904220581,2.440415143966675,2.25239896774292
648,Tue Apr 26 16:09:58 2022,1630,1630,1630,1630,1634,2.173229217529297,2.4913330078125,1.64263916015625,1.05224609375,0.20232349634170532,2.173229217529297,1.99993896484375,0.85546875,0.60028076171875,0.111411452293396,1.1462156772613525,0.9512335062026978,-0.03650367632508278,0.10919250547885895,-2.8433561965357512e-05,1.2886793613433838,1.197515845298767,0.40690168738365173,0.24714778363704681,0.03751068934798241,1.0,359.0,1036.0,789.0,2201.0,1.686400294303894,1.6700730323791504,2.1023967266082764,2.428833246231079,2.970125436782837,0,0,0,0,0,0.8894498348236084,0.7943390011787415,-0.08971129357814789,0.44181057810783386,-0.0007580122328363359,1.274200201034546,1.3672364950180054,-0.3293837308883667,1.0603611469268799,-0.15052765607833862,1.7382957935333252,1.9810783863067627,1.6779626607894897,2.4725418090820312,2.2265944480895996
649,Tue Apr 26 16:10:01 2022,1633,1633,1633,1633,1636,2.140430450439453,2.4671630859375,1.70037841796875,0.1995849609375,0.1667380928993225,2.140430450439453,1.99993896484375,0.8861083984375,0.1995849609375,0.10827076435089111,1.1007444858551025,0.959547758102417,-0.03730281814932823,0.1102607324719429,7.792527321726084e-05,1.1978044509887695,1.1155180931091309,0.3714732825756073,0.113006092607975,0.0057357545010745525,1.0,195.0,938.0,1.0,1397.0,1.786961555480957,1.7928341627120972,2.3853893280029297,1.7661433219909668,18.87646484375,0,0,0,0,0,0.9189684391021729,0.8601812720298767,-0.1004185751080513,0.9757061004638672,0.013585880398750305,1.2325527667999268,1.298211693763733,-0.3921307623386383,1.0750800371170044,0.649063766002655,1.664238691329956,1.8435044288635254,2.0950512886047363,1.2136750221252441,14.517314910888672
650,Tue Apr 26 16:10:03 2022,1635,1635,1635,1635,1639,1.0598137378692627,1.053955078125,0.092041015625,0.13311767578125,0.01272350549697876,1.0598137378692627,1.053955078125,0.08477783203125,0.13311767578125,0.006374359130859375,0.975166380405426,0.9680928587913513,-0.037323225289583206,0.10970863699913025,-7.734503924439196e-06,0.9755529165267944,0.9684914350509644,0.04025393724441528,0.11002613604068756,0.0015614507719874382,1.0,1.0,10.0,1.0,2049.0,1.0863723754882812,1.088244080543518,2.1060755252838135,1.2098731994628906,4.08233118057251,0,0,0,0,0,0.9996037483215332,0.9995884299278259,-0.9271944165229797,0.997114360332489,-0.0049534086138010025,1.0011845827102661,1.0012431144714355,-1.185747504234314,1.0085790157318115,0.009128219448029995,1.0031614303588867,1.0033146142959595,1.507086992263794,1.0228817462921143,2.948211908340454
651,Tue Apr 26 16:10:06 2022,1638,1638,1638,1638,1641,2.307593822479248,3.99993896484375,3.6256103515625,1.5753173828125,0.4873121380805969,2.307593822479248,2.0,2.0,0.9400634765625,0.2569507956504822,1.0212165117263794,0.9481881856918335,-0.039371222257614136,0.11014103144407272,-4.9726957513485104e-05,1.0512784719467163,1.0193374156951904,0.9206354022026062,0.3595787286758423,0.06374602764844894,1.0,83.0,1020.0,1028.0,5079.0,2.195035696029663,1.9620589017868042,2.172412633895874,2.614346742630005,4.0308518409729,0,0,0,0,0,0.9714043736457825,0.9302005171775818,-0.04276527091860771,0.30630573630332947,-0.0007800793391652405,1.1083598136901855,1.046198844909668,-0.37029772996902466,1.0572395324707031,0.03363684192299843,1.3515734672546387,1.350712537765503,2.1469788551330566,2.5821850299835205,2.9659476280212402
652,Tue Apr 26 16:10:08 2022,1640,1640,1640,1640,1644,2.074490785598755,2.42083740234375,1.31396484375,0.72479248046875,0.3719903826713562,2.074490785598755,1.99993896484375,0.72479248046875,0.4552001953125,0.21199876070022583,1.0256407260894775,0.9674826860427856,-0.038147468119859695,0.11065360903739929,-7.442442438332364e-05,1.1129432916641235,1.0740011930465698,0.23201116919517517,0.17701974511146545,0.0457310788333416,1.0,67.0,1036.0,725.0,8233.0,1.8639681339263916,1.8621385097503662,3.123955011367798,2.5714657306671143,4.635769844055176,0,0,0,0,0,0.9215570688247681,0.9008208513259888,-0.16442082822322845,0.6250919103622437,-0.0016274364897981286,1.2045358419418335,1.2322337627410889,-0.33444610238075256,1.318891167640686,-0.28939738869667053,1.5627211332321167,1.6391292810440063,2.5532193183898926,2.3046140670776367,2.9834952354431152
653,Tue Apr 26 16:10:11 2022,1643,1643,1643,1643,1646,2.1011462211608887,2.67138671875,1.60089111328125,0.885986328125,0.377006471157074,2.1011462211608887,1.99993896484375,0.82415771484375,0.55462646484375,0.2055734395980835,1.038631796836853,0.9676982164382935,-0.03698711469769478,0.10940330475568771,6.660595681751147e-05,1.143237590789795,1.092376470565796,0.2440674751996994,0.18074144423007965,0.049851901829242706,1.0,93.0,985.0,727.0,7781.0,1.8378911018371582,1.8308147192001343,3.3767616748809814,3.068618059158325,4.123682975769043,0,0,0,0,0,0.9085003733634949,0.8858651518821716,-0.15154463052749634,0.6053028106689453,0.0013360765296965837,1.2362735271453857,1.2576042413711548,-0.3778899908065796,1.3588614463806152,-0.350883424282074,1.6514348983764648,1.7108144760131836,2.800008535385132,2.517373561859131,2.8926353454589844
654,Tue Apr 26 16:10:13 2022,1645,1645,1645,1645,1649,2.138296127319336,2.36614990234375,1.49798583984375,1.06890869140625,0.3170260190963745,2.138296127319336,1.99993896484375,0.7523193359375,0.6595458984375,0.19250446557998657,1.1331288814544678,0.9504135847091675,-0.036279868334531784,0.11015228182077408,-2.103619772242382e-05,1.2738938331604004,1.1859747171401978,0.38988029956817627,0.25350314378738403,0.036766618490219116,1.0,317.0,1036.0,829.0,2695.0,1.6785513162612915,1.6863250732421875,1.9296162128448486,2.601726770401001,5.235848903656006,0,0,0,0,0,0.8895002603530884,0.8013775944709778,-0.09305386245250702,0.4345203638076782,-0.000572154822293669,1.275023102760315,1.3669909238815308,-0.31550705432891846,1.0261749029159546,-0.15226741135120392,1.7429628372192383,1.9821135997772217,1.6668435335159302,2.420785427093506,2.5350496768951416
655,Tue Apr 26 16:10:16 2022,1648,1648,1648,1648,1651,2.1414949893951416,2.3966064453125,1.4300537109375,1.0740966796875,0.1929377317428589,2.1414949893951416,1.99993896484375,0.76422119140625,0.640869140625,0.10322839021682739,1.118995189666748,0.9562048316001892,-0.038667336106300354,0.10936641693115234,2.590901431176462e-06,1.2493535280227661,1.163862943649292,0.3792039453983307,0.2509399950504303,0.03628379479050636,1.0,236.0,1036.0,791.0,2149.0,1.7140824794769287,1.7183629274368286,2.0153303146362305,2.5538740158081055,2.845027446746826,0,0,0,0,0,0.8956593871116638,0.8215785622596741,-0.10196976363658905,0.43582695722579956,7.140657544368878e-05,1.2677782773971558,1.3514600992202759,-0.35697856545448303,1.0427680015563965,-0.18087725341320038,1.7305935621261597,1.9502040147781372,1.7039142847061157,2.4710617065429688,2.2525508403778076
